Document No.,Line No.,Sell-to Customer Name,External Document No.,Customer PO No.,No.,Ordering Model,Customer Ordering Model,Quantity,Cross-Reference No.,Customer Expectations Date,Produce Expected Finish Date,OP Estimated Shipping Date,Actual Completion Date,Actual Shipping Day,Description,Customer Ordering Desc.,Description 2,Model Name,Unit of Measure,Outstanding Quantity,Loan To Sales,Project Code,Shipment Date,Sales Promised Delivery Date,Create Prod Exp Completion,LastMod Prod Exp Completion,Remark,Remark2,EA Remark,PM Name,Item Status,HeaderStatus,Production Order No.,Starting Date,Material Receipt Date (PO),Orderig Description,Currency Code,Selling Price Excl. VAT,Amount,Amount Including VAT,Outstanding Amount (LCY),Ship-to Name,Customer Item No.,Qty on Purch. Order,Qty on Sales Order,Inventory,Qty on Componet Line,OP Lead Time,ReleasedDateOrigin,Warehouse Shipment No.,Assemble Option,Type,Location Code,Salesperson Code
SO25090524,10000,"Neousys Technology America, Inc.",NTA_FIREFLY_SO-20251366,POD-251384,950-UC071200-A13,POC-712,POC-712,6.,,2025/10/16,2025/10/20,2025/10/22,,,[DEF]Intel Atom x7425E Ultra-Compact Embedded Cont,"Intel Atom x7425E Ultra-Compact Embedded Controller with 4x GbE, 4x USB 3.2 and MezIO Interface.","roller with 4x GbE, 4x USB 3.2 and MezIO Interface",[DEF]POC-712(RC),PCS,6.,FALSE,,2025/10/22,2025/10/22,02/10/25 17:11:50,,,,,Neil Liu 劉仲軒,DEF,Released,WA25100054,2025/10/15,,"Intel Atom x7425E Ultra-Compact Embedded Controller with 4x GbE, 4x USB 3.2 and MezIO Interface.",USD,441.00,"2,646.00","2,646.00","80,743.00","Neousys Technology America, Inc.",,0.,32.,5.,0.,22,2025/9/30,,No,Item,WH22,T048
SO25090525,10000,"Neousys Technology America, Inc.",NTA_IRD_SO-20251381,POD-251385,S50-RU005202-PU3,NRU-52S-NX16G,NRU-52S-NX16G,3.,,2025/10/16,2025/10/20,2025/10/22,,,"NRU-52S-NX, including  GC-Jetson-NX16GB-Xavier-Nvi","NRU-52S-NX, including  GC-Jetson-NX16GB-Xavier-Nvidia",dia,NRU-52S-NX16G,PCS,3.,FALSE,,2025/10/22,2025/10/22,02/10/25 17:11:51,,,,,Kaichu Wu 吳鎧竹,,Released,WA25100055,2025/10/15,,"NRU-52S-NX, including  GC-Jetson-NX16GB-Xavier-Nvidia",USD,932.00,"2,796.00","2,796.00","85,320.00","Neousys Technology America, Inc.",,0.,3.,0.,0.,22,2025/9/30,,No,Item,WH22,T048
SO25090525,20000,"Neousys Technology America, Inc.",NTA_IRD_SO-20251381,POD-251385,93S-WM000014-000,Wmkit-NRU-50,Wmkit-NRU-50,3.,,2025/10/16,2025/10/20,2025/10/22,,,"[DEF]Wall mounting kit for NRU-50 series, includin","Wall mounting kit for NRU-50 series, including wall mounting brackets and screws",g wall mounting brackets and screws,[DEF]Wmkit-NRU-50,PCS,3.,FALSE,,2025/10/22,2025/10/22,02/10/25 17:11:53,,,,,Jeffrey Wang 王俊鍵,DEF,Released,WA25100056,2025/10/15,,"Wall mounting kit for NRU-50 series, including wall mounting brackets and screws",USD,10.00,30.00,30.00,915.00,"Neousys Technology America, Inc.",,0.,156.,1.,0.,22,2025/9/30,,No,Item,WH22,T048
SO25090526,10000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251403,505-C1156562-123,DDR4-32GB-WT32-SM,DDR4-32GB-WT32-SM,48.,,2025/10/22,,,,,"[DEF](WT) DDR4-3200 SODIMM 32GB, (2Gx8)*16, 1.2V,",DDR4-3200 1.2V 32GB SO-DIMM -40~+85°C,"Dual Rank, 260-Pin, Samsung Memory/ K4AAG085WA-BCW",[DEF](WT) SODIMM 32GB DDR4-3200 Samsung 1.2V,PCS,48.,FALSE,,2099/12/30,,,,,待採回,,,DEF,Released,,,,DDR4-3200 1.2V 32GB SO-DIMM -40~+85°C,USD,166.00,"7,968.00","7,968.00","243,144.00","Neousys Technology America, Inc.",,58.,59.,44.,47.,0,2025/10/2,,No,Item,WH22,T048
SO25090527,10000,"Neousys Technology America, Inc.",NTA_UIUC PROJECT,POD-251397,950-VT075100-A11,POC-751VTC,POC-751VTC,1.,,2025/10/22,2025/10/20,2025/10/22,,,[DEF]Intel® Core™ i3-N305 Ultra-compact In-Vehicle,"Intel® Core™ i3-N305 Ultra-compact In-Vehicle Computer with 4x PoE+, HDMI, SocketCAN, and mPCIe for WIFI/ 4G/ 5G Modules.","Computer with 4x PoE+, HDMI, SocketCAN, and mPCIe",[DEF]POC-751VTC,PCS,1.,FALSE,,2025/10/22,2025/10/22,02/10/25 17:14:26,,,,,Brian Hsieh 謝泊含,DEF,Released,WA25100089,2025/10/15,,"Intel® Core™ i3-N305 Ultra-compact In-Vehicle Computer with 4x PoE+, HDMI, SocketCAN, and mPCIe for WIFI/ 4G/ 5G Modules.",USD,662.00,662.00,662.00,"20,201.00","Neousys Technology America, Inc.",,0.,5.,4.,0.,21,2025/10/1,,No,Item,WH22,T048
SO25100010,10000,"Neousys Technology America, Inc.",P96869,POD-251386,S50-RU022200-PU5,NRU-222S-JAO32G,NRU-222S-JAO32G,11.,,2025/10/17,2025/10/20,2025/10/23,,,"NRU-222S, including  GC-Jetson-AGX32GB-Orin-Nvidia","NRU-222S, including  GC-Jetson-AGX32GB-Orin-Nvidia-JetPack-6.0",-JetPack-6.0,NRU-222S-JAO32G,PCS,11.,FALSE,,2025/10/23,2025/10/23,07/10/25 14:09:28,07/10/25 14:51:41,,,,Kaichu Wu 吳鎧竹,,Released,WA25100098,2025/10/16,,"NRU-222S, including  GC-Jetson-AGX32GB-Orin-Nvidia-JetPack-6.0",USD,"1,735.00","19,085.00","19,085.00","581,043.00",COAST Automation,,0.,11.,0.,0.,22,2025/10/1,,No,Item,WH22,T048
SO25100011,10000,"Neousys Technology America, Inc.",P96870,POD-251387,S50-GCA10800-PU6,Nuvo-10108GC-i9IC-65W,Nuvo-10108GC-i9IC-65W,4.,,2025/10/17,2025/10/20,2025/10/23,,,"Nuvo-10108GC, including  i9-13900E","Nuvo-10108GC, including  i9-13900E",,Nuvo-10108GC-i9IC-65W,PCS,4.,FALSE,,2025/10/23,2025/10/23,07/10/25 14:20:56,,,,,Kaichu Wu 吳鎧竹,,Released,WA25100099,2025/10/16,,"Nuvo-10108GC, including  i9-13900E",USD,"1,460.00","5,840.00","5,840.00","177,799.00",COAST Automation,,0.,4.,0.,0.,22,2025/10/1,,No,Item,WH22,T048
SO25100012,10000,"Neousys Technology America, Inc.",P96876,POD-251392,S50-VT920401-PU3,Nuvo-9204VTC-i9IC-65W,Nuvo-9204VTC-i9IC-65W,3.,,2025/10/17,2025/10/20,2025/10/23,,,"Nuvo-9204VTC, I226 version, including  i9-13900E","Nuvo-9204VTC, I226 version, including  i9-13900E",,Nuvo-9204VTC-i9IC-65W,PCS,3.,FALSE,,2025/10/23,2025/10/23,07/10/25 14:22:44,,,,,Brian Hsieh 謝泊含,,Released,WA25100100,2025/10/16,,"Nuvo-9204VTC, I226 version, including  i9-13900E",USD,"1,505.00","4,515.00","4,515.00","137,459.00",COAST Automation,,0.,3.,0.,0.,22,2025/10/1,,No,Item,WH22,T048
SO25100014,10000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251394,196-P6031691-034,TB-3Pole-Push,TB-3Pole-Push,10.,,2025/10/16,2025/10/14,2025/10/16,,,"Terminal Block Plug Female Push-in 3-Pole, pitch-5",Terminal Block in black with push-in type,".08mm, with screw flange, 300V 15A ,Tin Plated, Bl",TB plug Push-in 3-Pole Black 5.08mm ST,PCS,10.,FALSE,,2025/10/16,2025/10/16,07/10/25 14:23:28,,,10/13-TG25100086,,,,Released,,,2025/10/13,Terminal Block in black with push-in type,USD,2.00,20.00,20.00,609.00,"Neousys Technology America, Inc.",,"7,000.",10.,"7,086.","4,354.",15,2025/10/1,,No,Item,WH22,T048
SO25100014,30000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251394,950-EC900693-A11,Nuvo-9006DE-PoE-UL,Nuvo-9006DE-PoE-UL,5.,,2025/10/22,2025/11/25,2025/12/3,,,Intel® 14th/ 13th/12th -Gen Core™ Rugged Embedded,"Intel® 14th/ 13th/12th -Gen Core™ Rugged Embedded Computer with 6x 2.5GbE (I226-IT)/ GbE, USB 3.2 Type-C, dual-slot PCIe Cassette & MezIO® Interface & UL certified, option of 802.3at PoE+ PSE for 2.5GbE port 3 ~ port 6.","Computer with 6x 2.5GbE (I226-IT)/ GbE, USB 3.2 Ty",Nuvo-9006DE-PoE-UL-i226(PW),PCS,5.,FALSE,,2025/12/3,2025/12/3,07/10/25 14:30:16,,10/2生管通知退A11.,機構11/19 in,,Neil Liu 劉仲軒,,Released,WA25100105,2025/11/21,,"Intel® 14th/ 13th/12th -Gen Core™ Rugged Embedded Computer with 6x 2.5GbE (I226-IT)/ GbE, USB 3.2 Type-C, dual-slot PCIe Cassette & MezIO® Interface & UL certified, option of 802.3at PoE+ PSE for 2.5GbE port 3 ~ port 6.",USD,794.00,"3,970.00","3,970.00","120,867.00","Neousys Technology America, Inc.",,0.,20.,5.,0.,63,2025/10/1,,No,Item,WH22,T048
SO25100015,10000,"Neousys Technology America, Inc.",NTA_SCOUT AI_SO-20251385,POD-251395,S50-RU023000-105,NRU-230V-AWP-105,NRU-230V-AWP-JAO64G,8.,,2025/10/22,2025/10/20,2025/10/22,,,"NRU-230V-AWP, including  GC-Jetson-AGX64GB-Orin-Nv","NRU-230V-AWP, including  GC-Jetson-AGX64GB-Orin-Nvidia-JetPack-6.0, M.280-SSD-2TB-PCIe44-TLC5WT-TD","idia-JetPack-6.0, M.280-SSD-2TB-PCIe44-TLC5WT-TD",NRU-230V-AWP-105,PCS,8.,FALSE,,2025/10/22,2025/10/22,07/10/25 15:07:23,07/10/25 15:20:10,,,,Kaichu Wu 吳鎧竹,,Released,WA25100101,2025/10/16,,"NRU-230V-AWP, including  GC-Jetson-AGX64GB-Orin-Nvidia-JetPack-6.0, M.280-SSD-2TB-PCIe44-TLC5WT-TD",USD,"3,242.00","25,936.00","25,936.00","789,622.00","Neousys Technology America, Inc.",,0.,17.,9.,0.,21,2025/10/1,,No,Item,WH22,T048
SO25100015,20000,"Neousys Technology America, Inc.",NTA_SCOUT AI_SO-20251385,POD-251395,930-AC000003-000,AC-IMX390-H190,AC-IMX390-H190,12.,,2025/10/22,2025/10/20,2025/10/22,,,AC-IMX390-H190 with camera box and EPE,Sony IMX390 CMOS sensor camera; 1920x1080 @30fps; LFM; HFOV 186°; IP67+IP69K; -40°C to 85°C operating temperature; male FAKRA connector; active alignment; without lens cap,,AC-IMX390-H190,PCS,12.,FALSE,,2025/10/22,2025/10/22,07/10/25 15:07:25,07/10/25 15:20:11,,,,Kaichu Wu 吳鎧竹,,Released,WA25100102,2025/10/16,,Sony IMX390 CMOS sensor camera; 1920x1080 @30fps; LFM; HFOV 186°; IP67+IP69K; -40°C to 85°C operating temperature; male FAKRA connector; active alignment; without lens cap,USD,412.00,"4,944.00","4,944.00","150,520.00","Neousys Technology America, Inc.",,0.,24.,12.,0.,21,2025/10/1,,No,Item,WH22,T048
SO25100015,30000,"Neousys Technology America, Inc.",NTA_SCOUT AI_SO-20251385,POD-251395,R10Z,CUSTOMER SERVICES,CUSTOMER SERVICES,8.,,2025/10/22,2025/10/20,2025/10/22,,,Customer Services,To產線：請協助將DIP 調整至Switch 4,,Customer Services,PCS,8.,FALSE,,2025/10/22,2025/10/22,07/10/25 15:07:30,07/10/25 15:20:12,,,,,,Released,,,2025/10/16,To產線：請協助將DIP 調整至Switch 4,USD,0.00,0.00,0.00,0.00,"Neousys Technology America, Inc.",,0.,0.,0.,0.,21,2025/10/1,,No,Resource,WH02,T048
SO25100016,10000,"Neousys Technology America, Inc.",NTA_NAVICO_SO-20251390,POD-251396,S51-SL1748B1-003,SEMIL-1748GC-10G-L4-BSK(EA),SEMIL-1748GC-10G-L4-EL06,1.,,2025/10/29,,,,,"[EA]SEMIL-1748GC-10G-L4-BSK,including E-2278GE, DD","SEMIL-1748GC-10G-L4-BSK, including  E-2278GE, DDR4-32GB-ECC26WT-DL, M.280-SSD-2TB-PCIe44-TLC5ET-TD, Cbl-W20F-M12A10F-40CM-IK-COM, mPCIe-CAN-IPEH-4047, mPCIe-COM-2RS232-X203, 4x Cbl-W5M-M12A5M-40CM-PK-CANFD-TP, DtC-M12-WP, 4x DtC-M12M-WP","R4-32GB-ECC26WT-DL, M.280-SSD-2TB-PCIe44-TLC5ET-TD",[EA]SEMIL-1748GC-10G-L4-BSK,PCS,1.,FALSE,,2099/12/30,,,,,待採回 30D-00100001-000|600-39000021-000|600-50000039-000|待客供 601-50100003-000,EA2生管可以直接安排交期，謝謝!,TingYu Lai 賴婷妤,EA2,Released,WA25100103,2099/12/29,,"SEMIL-1748GC-10G-L4-BSK,including E-2278GE, DDR4-32GB-ECC26WT-DL, M.280-SSD-2TB-PCIe44-TLC5ET-TD, Cbl-W20F-M12A10F-40CM-IK-COM, mPCIe-CAN-IPEH-4047, mPCIe-COM-2RS232-X203, 4x Cbl-W5M-M12A5M-40CM-PK-CANFD-TP, DtC-M12-WP, 4xDtC-M12M-WP.",USD,"6,846.00","6,846.00","6,846.00","208,426.00","Neousys Technology America, Inc.",,0.,1.,0.,0.,0,2025/10/1,,No,Item,WH22,T048
SO25100016,20000,"Neousys Technology America, Inc.",NTA_NAVICO_SO-20251390,POD-251396,R10Z,CUSTOMER SERVICES,CUSTOMER SERVICES,1.,,2025/10/29,,,,,Customer Services,OS-Linux Ubuntu-22.04 桌面版,,Customer Services,PCS,1.,FALSE,,2099/12/30,,,,,,,,,Released,,,,OS-Linux Ubuntu-22.04 桌面版,USD,0.00,0.00,0.00,0.00,"Neousys Technology America, Inc.",,0.,0.,0.,0.,0,2025/10/1,,No,Resource,WH02,T048
SO25100016,30000,"Neousys Technology America, Inc.",NTA_NAVICO_SO-20251390,POD-251396,R10Z,CUSTOMER SERVICES,CUSTOMER SERVICES,1.,,2025/10/29,,,,,Customer Services,OS-Linux Ubuntu- NTA訂單帳號預設為neousys/密碼為neo ，並選擇默認登入,,Customer Services,PCS,1.,FALSE,,2099/12/30,,,,,,,,,Released,,,,OS-Linux Ubuntu- NTA訂單帳號預設為neousys/密碼為neo ，並選擇默認登入,USD,0.00,0.00,0.00,0.00,"Neousys Technology America, Inc.",,0.,0.,0.,0.,0,2025/10/1,,No,Resource,WH02,T048
SO25100016,40000,"Neousys Technology America, Inc.",NTA_NAVICO_SO-20251390,POD-251396,R10Z,CUSTOMER SERVICES,CUSTOMER SERVICES,1.,,2025/10/29,,,,,Customer Services,Label-NTA預裝ubuntu訂單，請貼上標籤-Password:neo，於機器標籤下方，如附件,,Customer Services,PCS,1.,FALSE,,2099/12/30,,,,,,,,,Released,,,,Label-NTA預裝ubuntu訂單，請貼上標籤-Password:neo，於機器標籤下方，如附件,USD,0.00,0.00,0.00,0.00,"Neousys Technology America, Inc.",,0.,0.,0.,0.,0,2025/10/1,,No,Resource,WH02,T048
SO25100017,10000,"Neousys Technology America, Inc.",NTA_PAR SYSTEMS,POD-251407,S60-GC716201-002,Nuvo-7162GC-PoE-6002,N7162GCPoE-i7G9-65W-P22-PaR01-1,1.,,2025/10/22,2025/10/20,2025/10/22,,,"Nuvo-7162GC-PoE, including  GC-P2200-Leadtek","Nuvo-7162GC-PoE, including  GC-P2200-Leadtek",,Nuvo-7162GC-PoE-6002,PCS,1.,FALSE,,2025/10/22,2025/10/22,07/10/25 15:14:20,,,,,Kaichu Wu 吳鎧竹,,Released,WA25100191,2025/10/16,,"Nuvo-7162GC-PoE, including  GC-P2200-Leadtek",USD,"1,299.00","1,299.00","1,299.00","39,548.00","Neousys Technology America, Inc.",,0.,1.,0.,0.,20,2025/10/2,,No,Item,WH22,T048
SO25100017,20000,"Neousys Technology America, Inc.",NTA_PAR SYSTEMS,POD-251407,600-55000006-000,Win10Pro-ENG64,Win10Pro-ENG64,2.,,2025/10/22,2025/10/20,2025/10/22,,,Win PRO 10 64BIT ENGLISH 1PK DVD,Win PRO 10 64BIT ENGLISH 1PK DVD,,Win10Pro-ENG64,PCS,2.,FALSE,,2025/10/22,2025/10/22,07/10/25 15:19:27,,,,,,,Released,,,2025/10/16,Win PRO 10 64BIT ENGLISH 1PK DVD,USD,178.00,356.00,356.00,"10,838.00","Neousys Technology America, Inc.",,10.,4.,0.,0.,20,2025/10/2,,No,Item,WH22,T048
SO25100017,30000,"Neousys Technology America, Inc.",NTA_PAR SYSTEMS,POD-251407,507-N2412843-045,M.280-SSD-128GB-PCIe4-TLCWT-SP,M.280-SSD-128GB-PCIe4-TLCWT-SP,1.,,2025/10/16,2025/10/20,2025/10/22,,,"(WT) M.2 IOPS SSD 128GB, Key M 2280, BiCS3 3D TLC,","M.2 SSD 128GB, Key M 2280, TLC, NVMe PCIe Gen 3 x4, -40°C~+85°C.","NVMe PCIe Gen3 x4, with LDPC ECC, 1500 MB/s (read",(WT)M.2 SSD 128G PCIe Gen3x4 M 2280,PCS,1.,FALSE,,2025/10/22,2025/10/22,07/10/25 15:19:28,,,,,,,Released,,,2025/10/16,"M.2 SSD 128GB, Key M 2280, TLC, NVMe PCIe Gen 3 x4, -40°C~+85°C.",USD,86.00,86.00,86.00,"2,618.00","Neousys Technology America, Inc.",,0.,1.,7.,0.,20,2025/10/2,,No,Item,WH22,T048
SO25100033,10000,"Neousys Technology America, Inc.",NTA_NORTHBAY_SO-20251369,POD-251404,39D-M1152100-004,Cbl-M12A5F-OT2-Black-Red-Fuse-100CM,Cbl-M12A5F-OT2-B-Red-Fuse-100CM,4.,,2025/10/29,,,,,"[ES]Cable 100cm, M12 A-code Female 5P to O Termina","M12(5-pole-A-code Female) to 2P O terminal, w/FUSE, Length:100CM","l(D: 6.4mm) 2P, w/core & FUSE, 18AWG, -20°C to +80",[ES]M12 A-code 5P F to OTerminal2P w/FUSE,PCS,4.,FALSE,,2099/12/30,,,,,,尚有庫存可以供出貨,TingYu Lai 賴婷妤,ES,Released,,,,"M12(5-pole-A-code Female) to 2P O terminal, w/FUSE, Length:100CM",USD,12.00,48.00,48.00,"1,461.00","Neousys Technology America, Inc.",,100.,109.,59.,0.,0,2025/10/2,,No,Item,WH22,T048
SO25100034,10000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251405,950-EC700630-A32,Nuvo-7006LP,Nuvo-7006LP,6.,,2025/10/22,,,,,[DEF]Intel® Coffee Lake  8th-Gen Core™ i fanless e,"Intel® Coffee Lake  8th-Gen Core™ i fanless embedded controller with 6x GbE, MezIO interface and low-profile chassis.","mbedded controller with 6x GbE, MezIO interface an",[DEF]Nuvo-7006LP(RC),PCS,6.,FALSE,,2099/12/30,,,,,,,Neil Liu 劉仲軒,DEF,Released,WA25100162,2099/12/29,,"Intel® Coffee Lake  8th-Gen Core™ i fanless embedded controller with 6x GbE, MezIO interface and low-profile chassis.",USD,598.00,"3,588.00","3,588.00","109,219.00","Neousys Technology America, Inc.",,0.,169.,0.,0.,0,2025/10/2,,No,Item,WH22,T048
SO25100034,20000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251405,950-GC916001-A20,Nuvo-9160GC-PoE,Nuvo-9160GC-PoE,4.,,2025/10/22,,,,,[DEF]Ruggedized GPU-Computing Platform Supporting,"Ruggedized GPU-Computing Platform Supporting 130W nVidia® GPU and Intel® Intel® 14th/13th/12th-Gen Core™ Processor, with IEEE 802.3at PoE+",130W nVidia® GPU and Intel® Intel® 14th/13th/12th-,[DEF]Nuvo-9160GC-PoE(RC),PCS,4.,FALSE,,2099/12/30,,,,,,,Kaichu Wu 吳鎧竹,DEF,Released,WA25100163,2099/12/29,,"Ruggedized GPU-Computing Platform Supporting 130W nVidia® GPU and Intel® Intel® 14th/13th/12th-Gen Core™ Processor, with IEEE 802.3at PoE+",USD,848.00,"3,392.00","3,392.00","103,252.00","Neousys Technology America, Inc.",,0.,4.,0.,0.,0,2025/10/2,,No,Item,WH22,T048
SO25100034,30000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251405,501-W1336218-077,mPCIeHS-BTWifi-WT-6218,mPCIeHS-BTWifi-WT-6218,10.,,2025/10/22,,,,,"[DEF]Half Size Mini-PCIe WiFi+BT Module, 802.11a/b","802.11ac/a/b/g/n, 2T2R WiFi + BT4.2 half size mini-PCIe module, -40 ~ 85°C","/g/n/ac, 2T2R, 2.4GHz & 5GHz dual band, WLAN:PCIe",[DEF]WiFi 5 2T2R+BT Half mPCIe WMX6218,PCS,10.,FALSE,,2099/12/30,,,,,,,,DEF,Released,,,,"802.11ac/a/b/g/n, 2T2R WiFi + BT4.2 half size mini-PCIe module, -40 ~ 85°C",USD,24.00,240.00,240.00,"7,306.00","Neousys Technology America, Inc.",,190.,30.,2.,84.,0,2025/10/2,,No,Item,WH22,T048
SO25100034,40000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251405,398-A5231196-073,Ant-RP_SMAM-WiFi-196MM1,Ant-RP_SMAM-WiFi-196MM1,50.,,2025/10/16,,,,,"[DEF]WiFi Antenna RP SMA Plug, 2.4GHz @3dBi / 5GHz","WiFi Antenna, Swivel type, Frequency: 2.4/5.8 GHz, VSWR: 2.5 : 1 Max, with RP SMA (Male), Length: 196MM","@5dBi, VSWR: 2.5(Max), Impedance 50 ohm, -20°C~+6",[DEF]Antenna WiFi 2.4GHz / 5GHz RP SMA Plug,PCS,50.,FALSE,,2099/12/30,,,,,,,,DEF,Released,,,,"WiFi Antenna, Swivel type, Frequency: 2.4/5.8 GHz, VSWR: 2.5 : 1 Max, with RP SMA (Male), Length: 196MM",USD,5.00,250.00,250.00,"7,610.00","Neousys Technology America, Inc.",,300.,302.,402.,2.,0,2025/10/2,,No,Item,WH22,T048
SO25100034,50000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251405,398-M1101300-001,Cbl-MHF-SMAF-30CM1,Cbl-MHF-SMAF-30CM1,2.,,2025/10/16,,,,,"[DEF]Cable 30cm, I-PEX MHF to SMA Female, cable O.","LTE Internal Cable, I-PEX MHF(Female) to SMA (Female), 1.13 coaxial cable, Length: 30CM","D.=1.13mm, -??°C to +??°C, 亞驪 BTC013-70B-300-3",[DEF]I-PEX MHF to SMA FML Cable 30cm,PCS,2.,FALSE,,2099/12/30,,,,,,,,DEF,Released,,,,"LTE Internal Cable, I-PEX MHF(Female) to SMA (Female), 1.13 coaxial cable, Length: 30CM",USD,3.00,6.00,6.00,183.00,"Neousys Technology America, Inc.",,0.,3.,207.,0.,0,2025/10/2,,No,Item,WH22,T048
SO25100034,60000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251405,93S-GB000001-000,Gpubr-Nuvo9160-01,Gpubr-Nuvo9160-01,20.,,2025/10/16,,,,,"[DEF]Nuvo-9160GC GPU bracket kit for RTX A2000, RT","Nuvo-9160GC GPU bracket kit for RTX A2000, RTX 2000 Ada, and RTX 4000 SFF Ada","X 2000 Ada, and RTX 4000 SFF Ada",[DEF]Gpubr-Nuvo9160-01,PCS,20.,FALSE,,2099/12/30,,,,,,,Jeffrey Wang 王俊鍵,DEF,Released,WA25100164,2099/12/29,,"Nuvo-9160GC GPU bracket kit for RTX A2000, RTX 2000 Ada, and RTX 4000 SFF Ada",USD,5.00,100.00,100.00,"3,044.00","Neousys Technology America, Inc.",,0.,136.,15.,0.,0,2025/10/2,,No,Item,WH22,T048
SO25100034,70000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251405,507-N2501T43-012,M.280-SSD-1TB-PCIe44-TLC5-PN,M.280-SSD-1TB-PCIe44-TLC5-PN,10.,,2025/10/16,,,,,"[DEF]M.2 SSD, 1TB, Key M 2280, BiCS5 3D TLC, NVMe","M.2 SSD 1TB, Key M 2280, TLC, NVMe PCIe Gen 4x4, 0°C~+70°C, Phison.","PCIe Gen 4 x4, with LDPC ECC, 3500 MB/s (read), 27",[DEF]M.2 SSD 1T PCIe Gen4x4 M 2280,PCS,10.,FALSE,,2099/12/30,,,,,,,,DEF,Released,,,,"M.2 SSD 1TB, Key M 2280, TLC, NVMe PCIe Gen 4x4, 0°C~+70°C, Phison.",USD,105.00,"1,050.00","1,050.00","31,962.00","Neousys Technology America, Inc.",,190.,12.,39.,154.,0,2025/10/2,,No,Item,WH22,T048
SO25100034,80000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251405,501-X01HM101-002,Extnd-mPCIeHS,Extnd-mPCIeHS,10.,,2025/10/16,,,,,[DEF]Half Mini PCIe extender,Sparklan Half Mini-PCIe Extender,,[DEF]Extender for half cards,PCS,10.,FALSE,,2099/12/30,,,,,,,,DEF,Released,,,,Sparklan Half Mini-PCIe Extender,USD,4.00,40.00,40.00,"1,218.00","Neousys Technology America, Inc.",,300.,10.,277.,147.,0,2025/10/2,,No,Item,WH22,T048
SO25100034,90000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251405,93S-LM000003-000,Risr-M2B-mPCIe-SIMslot,Risr-M2B-mPCIe-SIMslot,10.,,2025/10/16,,,,,NGFF M.2 key B to mini-PCIe adapter include SIM sl,NGFF M.2 key B to mini-PCIe adapter include SIM slot for NTA,ot for NTA,Risr-M2B-mPCIe-SIMslot,PCS,10.,FALSE,,2099/12/30,,,,,,,Jeffrey Wang 王俊鍵,,Released,WA25100165,2099/12/29,,NGFF M.2 key B to mini-PCIe adapter include SIM slot for NTA,USD,14.00,140.00,140.00,"4,262.00","Neousys Technology America, Inc.",,0.,10.,0.,0.,0,2025/10/2,,No,Item,WH22,T048
SO25100034,100000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251405,398-M4101300-001,Cbl-MHF4-SMAF-30CM,Cbl-MHF4-SMAF-30CM,25.,,2025/10/16,,,,,"[DEF]Cable 30cm, I-PEX MHF4 to SMA Female, includi","LTE Internal Cable, IPEX MHF4(Female) to SMA(Female), for M.2 module, Length: 30CM","ng nut and washer, Cable O.D.=1.13mm, -??°C to +??",[DEF]IPEX MHF4 to SMA FML Cable 30cm,PCS,25.,FALSE,,2099/12/30,,,,,,,,DEF,Released,,,,"LTE Internal Cable, IPEX MHF4(Female) to SMA(Female), for M.2 module, Length: 30CM",USD,3.00,75.00,75.00,"2,283.00","Neousys Technology America, Inc.",,0.,25.,504.,285.,0,2025/10/2,,No,Item,WH22,T048
SO25100035,10000,"Neousys Technology America, Inc.",NTA_GREENZIE_SO-20251392,POD-251406,950-VT720000-A37,Nuvo-7200VTC,Nuvo-7200VTC,5.,,2025/10/22,,,,,[DEF]Intel® 8th-Gen Core™ in-vehicle controller wi,"Intel® 8th-Gen Core™ in-vehicle controller with 4x M12 PoE+ ports, DIO, CAN bus and RAID, single-slot PCI Express Cassette.","th 4x M12 PoE+ ports, DIO, CAN bus and RAID, singl",[DEF]Nuvo-7200VTC(RC),PCS,5.,FALSE,,2099/12/30,,,,,,,Brian Hsieh 謝泊含,DEF,Released,WA25100166,2099/12/29,,"Intel® 8th-Gen Core™ in-vehicle controller with 4x M12 PoE+ ports, DIO, CAN bus and RAID, single-slot PCI Express Cassette.",USD,995.00,"4,975.00","4,975.00","151,439.00","Neousys Technology America, Inc.",,0.,5.,0.,0.,0,2025/10/2,,No,Item,WH22,T048
